date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2015-12-18,3754.96,3810.218,3767.913,3750.925,173465984.0,12.025,0.32,3722.99,3679.266,3685.243,148196723.2,132451137.6,152508474.4
2015-12-17,3712.783,3768.844,3755.888,3709.851,177924080.0,70.448,1.91,3691.02,3670.234,3685.567,135568022.4,130224491.2,153182760.0
2015-12-16,3703.95,3713.09,3685.44,3677.45,111342720.0,-8.949,-0.24,3664.459,3669.575,3686.521,124026331.2,132208296.0,152018155.2
2015-12-15,3707.73,3717.357,3694.389,3679.23,126481712.0,-16.933,-0.46,3654.558,3673.227,3688.028,124422872.0,142427910.4,155735493.6
2015-12-14,3573.884,3712.503,3711.322,3570.998,151769120.0,103.263,2.86,3640.285,3662.957,3691.228,124282745.6,143433395.2,161838061.6
2015-12-11,3605.372,3630.744,3608.059,3578.146,110322480.0,-15.025,-0.41,3635.542,3648.466,3693.868,116705552.0,145576600.0,162334150.4
2015-12-10,3634.366,3678.318,3623.084,3615.991,120215624.0,-12.854,-0.35,3649.448,3643.359,3700.777,124880960.0,155438288.0,166992520.8
2015-12-09,3613.42,3655.159,3635.938,3611.49,113325424.0,12.918,0.36,3674.691,3656.994,3709.389,140390260.8,160769272.8,171858622.0
2015-12-08,3668.839,3668.839,3623.02,3619.445,125781080.0,-64.587,-1.75,3691.895,3671.561,3719.274,160432948.8,164631224.8,177804066.0
2015-12-07,3681.582,3699.337,3687.607,3658.578,113883152.0,10.015,0.27,3685.63,3684.648,3729.785,162584044.8,166391444.8,185840992.8
2015-12-04,3719.734,3726.124,3677.592,3667.291,151199520.0,-71.707,-1.91,3661.391,3691.221,3737.423,174447648.0,172565811.2,197987076.8
2015-12-03,3709.547,3758.446,3749.299,3693.137,197762128.0,27.344,0.73,3637.271,3700.9,3743.212,185995616.0,176141028.8,205364755.2
2015-12-02,3587.758,3725.854,3721.955,3573.403,213538864.0,130.259,3.63,3639.297,3703.467,3741.045,181148284.8,171828014.4,215378976.8
2015-12-01,3562.319,3617.305,3591.696,3536.116,136536560.0,25.284,0.71,3651.227,3702.829,3736.375,168829500.8,169043076.8,214973227.2
2015-11-30,3554.89,3587.97,3566.412,3455.068,173201168.0,9.42,0.27,3683.666,3719.498,3730.064,170198844.8,180242728.0,213216492.8
2015-11-27,3739.096,3742.742,3556.992,3534.39,208939360.0,-202.437,-5.38,3721.05,3739.27,3725.542,170683974.4,179091700.8,211056562.8
2015-11-26,3795.245,3805.844,3759.429,3756.823,173525472.0,-22.178,-0.59,3764.529,3758.195,3724.396,166286441.6,178546753.6,207566690.8
2015-11-25,3747.759,3781.857,3781.607,3735.716,151944944.0,27.718,0.74,3767.637,3761.784,3713.09,162507744.0,182947971.2,205240939.6
2015-11-24,3745.761,3754.169,3753.889,3702.737,143383280.0,0.554,0.01,3754.431,3766.988,3700.256,169256652.8,190976907.2,206192547.6
2015-11-23,3774.436,3802.851,3753.335,3743.405,175626816.0,-21.048,-0.56,3755.331,3774.923,3692.205,190286611.2,205290540.8,208626190.8
2015-11-20,3778.884,3793.545,3774.383,3757.026,186951696.0,-0.586,-0.02,3757.489,3783.625,3684.002,187499427.2,223408342.4,210057293.2
2015-11-19,3725.622,3775.232,3774.969,3714.675,154631984.0,59.389,1.6,3751.861,3785.524,3673.845,190807065.6,234588481.6,210624432.4
2015-11-18,3760.456,3771.847,3715.58,3706.31,185689488.0,-42.807,-1.14,3755.932,3778.624,3661.323,203388198.4,258929939.2,212108112.4
2015-11-17,3790.426,3852.774,3758.387,3750.157,248533072.0,-5.739,-0.15,3779.545,3769.92,3649.207,212697161.6,260903377.6,216927441.2
2015-11-16,3682.735,3764.409,3764.126,3680.073,161690896.0,17.884,0.48,3794.515,3740.631,3640.172,220294470.4,246190257.6,213452042.8
2015-11-13,3756.204,3793.713,3746.242,3727.585,203489888.0,-49.082,-1.29,3809.761,3711.814,3628.675,259317257.6,243021424.8,215747835.6
2015-11-12,3841.738,3843.9,3795.324,3771.274,217537648.0,-38.322,-1.0,3819.187,3690.598,3618.066,278369897.6,236586628.0,216021576.4
2015-11-11,3828.448,3843.112,3833.646,3781.41,232234304.0,0.408,0.01,3801.317,3664.396,3602.641,314471680.0,227533908.0,213702609.2
2015-11-10,3806.669,3876.49,3833.238,3798.821,286519616.0,-7.117,-0.18,3760.295,3633.524,3581.264,309109593.6,221408188.0,209699590.8
2015-11-09,3796.379,3891.773,3840.355,3796.379,356804832.0,46.981,1.24,3686.746,3609.488,3561.854,272086044.8,211961840.8,202645299.6
2015-11-06,3698.342,3801.705,3793.374,3694.657,298753088.0,87.404,2.36,3613.867,3584.378,3542.221,226725592.0,196706244.0,195875081.2
2015-11-05,3630.782,3781.409,3705.97,3627.301,398046560.0,77.432,2.13,3562.008,3562.165,3519.558,194803358.4,186660383.2,187155051.6
2015-11-04,3477.159,3628.538,3628.538,3477.159,205423872.0,163.045,4.71,3527.476,3544.021,3499.084,140596136.0,165286285.6,173856812.0
2015-11-03,3484.722,3501.704,3465.493,3452.62,101401872.0,-10.469,-0.3,3506.752,3528.493,3477.804,133706782.4,172951504.8,167513586.0
2015-11-02,3489.225,3543.45,3475.962,3474.712,130002568.0,-58.117,-1.64,3532.229,3539.714,3464.677,151837636.8,180713828.0,166371460.0
2015-10-30,3530.223,3574.473,3534.079,3497.568,139141920.0,0.772,0.02,3554.889,3545.536,3449.822,166686896.0,188474246.4,164228863.2
2015-10-29,3539.978,3561.814,3533.307,3507.966,127010448.0,8.387,0.24,3562.322,3545.535,3435.255,178517408.0,195456524.8,160982740.8
2015-10-28,3575.805,3598.172,3524.92,3517.21,170977104.0,-67.959,-1.89,3560.567,3540.885,3420.188,189976435.2,199871310.4,160703182.4
2015-10-27,3569.449,3601.053,3592.879,3486.102,192056144.0,3.618,0.1,3550.234,3529.005,3408.192,212196227.2,197990993.6,157254889.2
2015-10-26,3614.702,3620.756,3589.261,3561.192,204248864.0,18.02,0.51,3547.199,3514.221,3391.699,209590019.2,193328758.4,153810654.0
2015-10-23,3536.843,3581.836,3571.241,3515.822,198294480.0,46.707,1.32,3536.183,3500.064,3379.188,210261596.8,195043918.4,150909310.0
2015-10-22,3453.201,3530.766,3524.534,3442.307,184305584.0,51.28,1.48,3528.748,3476.952,3366.038,212395641.6,187649720.0,147134019.6
2015-10-21,3580.838,3601.243,3473.254,3417.412,282076064.0,-104.449,-2.92,3521.204,3454.147,3352.375,209766185.6,182427338.4,143263914.4
2015-10-20,3527.875,3577.798,3577.703,3510.437,179025104.0,43.521,1.23,3507.775,3427.116,3340.562,183785760.0,162075667.2,137630205.6
2015-10-19,3548.953,3572.995,3534.182,3502.505,207606752.0,0.117,0.0,3481.243,3389.64,3327.139,177067497.6,152029092.0,136664450.4
2015-10-16,3508.518,3537.539,3534.065,3487.104,208964704.0,47.25,1.35,3463.946,3354.108,3308.042,179826240.0,139983480.0,133461895.2
2015-10-15,3403.389,3486.815,3486.815,3402.316,171158304.0,80.703,2.37,3425.156,3324.976,3295.395,162903798.4,126508956.8,133286522.4
2015-10-14,3431.135,3458.702,3406.112,3403.231,152173936.0,-38.931,-1.13,3387.089,3299.49,3288.414,155088491.2,121535054.4,130155982.4
2015-10-13,3422.477,3452.045,3445.043,3413.967,145433792.0,-2.65,-0.08,3346.456,3287.379,3285.986,140365574.4,116518784.8,129791434.4
2015-10-12,3351.139,3486.631,3447.693,3347.251,221400464.0,107.577,3.22,3298.037,3269.177,3283.699,126990686.4,114292549.6,133543116.0
2015-10-09,3302.36,3352.379,3340.116,3293.965,124352496.0,43.634,1.32,3244.27,3258.311,3278.016,100140720.0,106774701.6,130203074.4
2015-10-08,3324.981,3337.331,3296.482,3294.605,132081768.0,93.534,2.92,3224.797,3255.124,3273.534,90114115.2,106618319.2,134196671.2
2015-10-07,3195.901,3223.908,3202.948,3186.767,78559352.0,24.094,0.76,3211.891,3250.603,3277.002,87981617.6,104100490.4,144982053.2
2015-09-30,3195.901,3223.908,3202.948,3186.767,78559352.0,24.094,0.76,3228.301,3254.008,3284.959,92671995.2,113184744.0,158677012.0
2015-09-29,3197.221,3208.417,3178.854,3159.042,87150632.0,-63.898,-1.97,3240.317,3264.638,3293.138,101594412.8,121299808.8,168761564.4
2015-09-28,3226.607,3246.554,3242.752,3186.507,74219472.0,10.801,0.33,3272.352,3261.976,3301.31,113408683.2,126940310.4,179378954.4
2015-09-25,3272.665,3290.858,3231.951,3201.914,121419280.0,-53.048,-1.61,3285.451,3265.814,3299.454,123122523.2,140064088.0,189032727.2
2015-09-24,3278.896,3300.857,3284.999,3255.902,102011240.0,21.971,0.67,3289.315,3277.338,3289.141,120219363.2,138776910.4,198375294.4
2015-09-23,3290.071,3315.935,3263.028,3253.333,123171440.0,-76.002,-2.28,3279.715,3284.594,3277.037,133697492.8,143064084.0,207078798.0
2015-09-22,3312.366,3371.414,3339.03,3303.184,146221984.0,30.783,0.93,3288.959,3298.222,3277.663,141005204.8,152793682.4,213692058.8
2015-09-21,3222.603,3312.55,3308.247,3211.934,122788672.0,56.974,1.75,3251.6,3297.721,3290.188,140471937.6,153631447.2,217280279.6
2015-09-18,3254.443,3280.877,3251.273,3227.834,106903480.0,14.274,0.44,3246.177,3291.945,3312.848,157005652.8,161775023.2,221749244.4
2015-09-17,3287.657,3354.905,3236.999,3236.999,169401888.0,-72.249,-2.18,3265.36,3303.401,3344.591,157334457.6,185863616.0,229856561.6
2015-09-16,3149.158,3345.918,3309.248,3131.37,159710000.0,157.016,4.98,3289.472,3315.909,3374.012,152430675.2,204169280.0,237380520.0
2015-09-15,3208.744,3240.079,3152.232,3131.98,143555648.0,-128.9,-3.93,3307.484,3321.638,3412.443,164582160.0,216223320.0,242242001.6
2015-09-14,3367.642,3373.921,3281.132,3187.566,205457248.0,-66.056,-1.97,3343.842,3340.643,3458.509,166790956.8,231817598.4,247733868.8
2015-09-11,3349.877,3383.134,3347.188,3315.478,108547504.0,-10.373,-0.31,3337.712,3333.094,3498.225,166544393.6,238001366.4,249602855.2
2015-09-10,3349.281,3398.316,3357.561,3337.311,144882976.0,-41.744,-1.23,3341.441,3300.944,3531.672,214392774.4,257973678.4,256932789.6
2015-09-09,3344.824,3426.651,3399.305,3330.29,220467424.0,65.282,1.96,3342.346,3269.481,3567.127,255907884.8,271093512.0,265790349.6
2015-09-08,3221.789,3340.219,3334.023,3170.807,154599632.0,83.538,2.57,3335.792,3257.104,3601.38,267864480.0,274590435.2,270106005.6
2015-09-07,3347.293,3422.225,3250.485,3240.243,204224432.0,-115.347,-3.43,3337.444,3282.655,3630.027,296844240.0,280929112.0,271543481.6
2015-09-02,3220.851,3387.02,3365.832,3213.637,347789408.0,3.749,0.11,3328.475,3333.752,3659.095,309458339.2,281723465.6,268696194.4
2015-09-01,3296.529,3370.504,3362.083,3190.578,352458528.0,-4.453,-0.13,3260.447,3385.782,3684.148,301554582.4,273849507.2,261330937.6
2015-08-31,3307.396,3368.279,3366.536,3205.537,280250400.0,24.25,0.73,3196.616,3432.115,3713.452,286279139.2,270591760.0,254719839.2
2015-08-28,3246.236,3353.244,3342.286,3223.622,299498432.0,136.648,4.26,3178.415,3503.249,3736.587,281316390.4,268260683.2,252997570.4
2015-08-27,3092.812,3206.724,3205.638,3028.398,267294928.0,179.946,5.95,3227.865,3576.374,3760.308,265013984.0,263650139.2,249141487.2
2015-08-26,3062.566,3192.932,3025.692,2952.008,308270624.0,-17.235,-0.57,3339.029,3663.357,3790.796,253988592.0,261204344.0,249354174.4
2015-08-25,3070.007,3200.108,3042.927,3019.556,276081312.0,-232.607,-7.1,3511.117,3762.4,3836.031,246144432.0,255891900.8,247789284.8
2015-08-24,3454.598,3468.149,3275.534,3266.55,255436656.0,-314.002,-8.75,3667.614,3864.774,3874.439,254904380.8,260487187.2,253161580.8
2015-08-21,3714.289,3757.779,3589.536,3578.175,217986400.0,-171.918,-4.57,3828.082,3945.657,3901.599,255204976.0,265621576.0,258642472.8
2015-08-20,3848.403,3880.824,3761.454,3761.454,212167968.0,-124.682,-3.21,3924.883,3977.398,3930.936,262286294.4,262157851.2,267345421.6
2015-08-19,3748.266,3898.74,3886.136,3668.192,269049824.0,60.724,1.59,3987.685,3984.438,3955.403,268420096.0,255668923.2,274460610.4
2015-08-18,4084.311,4103.054,3825.412,3816.554,319881056.0,-252.46,-6.19,4013.683,3982.514,3968.955,265639369.6,248812368.0,276955418.4
2015-08-17,4058.113,4081.772,4077.872,4009.99,256939632.0,4.332,0.11,4061.934,3994.789,3985.984,266069993.6,238847918.4,276880112.8
2015-08-14,4097.918,4113.159,4073.54,4056.727,253392992.0,-1.923,-0.05,4063.233,3969.925,3990.121,276038176.0,237734457.6,281666804.8
2015-08-13,4010.013,4075.7,4075.463,3967.821,242836976.0,59.337,1.48,4029.914,3944.241,3994.019,262029408.0,234632835.2,285552512.0
2015-08-12,4025.674,4078.03,4016.126,4015.355,255146192.0,-50.543,-1.24,3981.191,3918.236,3990.114,242917750.4,237504004.8,289937231.2
2015-08-11,4083.589,4110.133,4066.669,4042.004,322034176.0,-17.696,-0.43,3951.346,3909.661,3987.645,231985366.4,239686668.8,298277739.2
2015-08-10,3947.472,4101.731,4084.365,3932.842,306780544.0,177.42,4.54,3927.643,3884.104,3989.919,211625843.2,245835974.4,304897131.2
2015-08-07,3866.43,3926.649,3906.945,3857.908,183349152.0,75.093,1.96,3876.617,3857.54,3996.292,199430739.2,251663369.6,314662713.6
2015-08-06,3802.928,3888.693,3831.852,3793.237,147278688.0,-35.048,-0.91,3858.568,3884.474,4006.272,207236262.4,272532992.0,330530345.6
2015-08-05,3937.623,3962.277,3866.9,3858.66,200484272.0,-81.255,-2.06,3855.28,3926.369,4009.561,232090259.2,293252297.6,348359942.4
2015-08-04,3827.373,3948.449,3948.155,3801.028,220236560.0,118.92,3.11,3867.976,3955.395,3999.368,247387971.2,305098468.8,367409082.4
2015-08-03,3766.072,3829.235,3829.235,3742.578,245805024.0,12.536,0.33,3840.564,3977.18,3998.36,280046105.6,314912307.2,390366505.6
2015-07-31,3777.155,3863.624,3816.699,3757.989,222376768.0,1.287,0.03,3838.463,4010.318,4006.825,303896000.0,325599152.0,410480980.8
2015-07-30,3915.78,3968.534,3815.412,3802.882,271548672.0,-114.967,-2.92,3910.379,4043.797,4010.286,337829721.6,336472188.8,420827185.6
2015-07-29,3839.959,3934.003,3930.379,3769.189,276972832.0,119.286,3.13,3997.457,4061.992,4024.915,354414336.0,342370457.6,430102862.4
2015-07-28,3690.974,3883.446,3811.093,3627.421,383527232.0,-7.638,-0.2,4042.814,4065.63,4041.048,362808966.4,356868809.6,437840291.2
2015-07-27,4097.796,4156.313,3818.731,3817.169,365054496.0,-357.548,-8.56,4113.796,4095.735,4074.143,349778508.8,363958288.0,445016193.6
2015-07-24,4255.198,4299.65,4176.279,4154.617,392045376.0,-74.526,-1.75,4182.172,4135.043,4092.784,347302304.0,377662057.6,453046593.6
2015-07-23,4158.932,4262.062,4250.805,4148.824,354471744.0,93.645,2.25,4177.216,4128.071,4100.78,335114656.0,388527699.2,455776313.6
2015-07-22,4148.56,4187.431,4157.16,4094.712,318945984.0,-8.846,-0.21,4126.526,4092.753,4123.565,330326579.2,403467587.2,460359524.8
2015-07-21,4109.761,4201.482,4166.006,4081.704,318374944.0,5.394,0.13,4088.446,4043.341,4159.713,350928652.8,429719696.0,466144161.6
2015-07-20,4157.06,4221.693,4160.612,4106.389,352673472.0,9.116,0.22,4077.674,4019.541,4190.718,378138067.2,465820704.0,468479811.2
2015-07-17,4023.757,4190.186,4151.496,4000.231,331107136.0,154.14,3.86,4087.914,4003.333,4214.54,408021811.2,495362809.6,468751374.4
2015-07-16,3949.639,4067.022,3997.356,3856.321,330531360.0,30.597,0.77,4078.926,3976.775,4253.492,441940742.4,505182182.4,470415808.0
2015-07-15,4068.88,4114.243,3966.759,3899.508,421956352.0,-145.39,-3.54,4058.98,3987.839,4310.566,476608595.2,517835267.2,473745449.6
2015-07-14,4178.63,4258.513,4112.149,4062.5,454422016.0,-99.663,-2.37,3998.236,4016.466,4365.469,508510739.2,518811772.8,473231414.4
2015-07-13,4132.231,4278.161,4211.812,4072.43,502092192.0,105.256,2.56,3961.407,4052.55,4420.92,553503340.8,526074099.2,474297598.4
2015-07-10,3916.272,4179.111,4106.556,3887.551,500701792.0,208.93,5.36,3918.752,4050.524,4477.085,582703808.0,528431129.6,470699558.4
2015-07-09,3621.68,3930.264,3897.626,3537.826,503870624.0,234.588,6.4,3874.624,4073.488,4537.087,568423622.4,523024928.0,465281406.4
2015-07-08,3651.06,3762.622,3663.038,3612.254,581467072.0,-264.965,-6.75,3916.698,4154.377,4607.661,559061939.2,517251462.4,462196158.4
2015-07-07,3877.854,3960.636,3928.003,3743.624,679385024.0,-70.534,-1.76,4034.695,4276.086,4690.382,529112806.4,502568627.2,461644168.0
2015-07-06,4218.266,4218.266,3998.537,3832.468,648094528.0,112.62,2.9,4143.694,4361.895,4761.67,498644857.6,471138918.4,459540577.6
2015-07-03,4017.202,4164.629,3885.917,3785.902,429300864.0,-222.079,-5.41,4182.296,4425.746,4823.271,474158451.2,442139939.2,454433912.0
2015-07-02,4287.734,4312.19,4107.996,4000.061,457062208.0,-145.025,-3.41,4272.352,4530.209,4888.045,477626233.6,435649433.6,457107232.0
2015-07-01,4408.984,4526.127,4253.021,4235.696,431721408.0,-219.977,-4.92,4392.056,4633.293,4939.825,475440985.6,429655632.0,454967035.2
2015-06-30,4161.067,4475.767,4472.998,4016.013,527045280.0,281.449,6.71,4517.477,4714.473,4985.268,476024448.0,427651056.0,454029624.0
2015-06-29,4446.842,4451.166,4191.549,4000.926,525662496.0,-144.646,-3.34,4580.095,4789.29,5015.427,443632979.2,422521097.6,448552547.2
2015-06-26,4573.872,4650.186,4336.195,4278.675,446639776.0,-370.321,-7.87,4669.196,4903.646,5047.891,410121427.2,412967987.2,443663364.8
2015-06-25,4906.242,4919.263,4706.516,4667.224,446135968.0,-173.61,-3.56,4788.067,5000.686,5072.781,393672633.6,407537884.8,449922828.8
2015-06-24,4811.595,4883.732,4880.126,4744.306,434638720.0,94.035,1.97,4874.53,5060.945,5096.527,383870278.4,407140854.4,451155966.4
2015-06-23,4641.425,4786.955,4786.091,4455.33,365087936.0,149.039,3.21,4911.469,5104.679,5112.467,379277664.0,420719708.8,453821497.6
2015-06-19,4847.057,4910.45,4637.052,4634.691,358104736.0,-293.497,-5.95,4998.484,5161.445,5128.137,401409216.0,447942236.8,458853929.6
2015-06-18,5107.695,5121.218,4930.549,4926.429,364395808.0,-208.282,-4.05,5138.097,5220.795,5143.851,415814547.2,466727884.8,463741028.8
2015-06-17,5072.306,5158.367,5138.831,4949.293,397124192.0,74.01,1.46,5213.305,5245.882,5139.372,421403136.0,478565030.4,460773964.8
2015-06-16,5165.025,5204.303,5064.821,5015.265,411675648.0,-156.346,-2.99,5247.361,5246.358,5120.177,430411430.4,480278438.4,459076792.0
2015-06-15,5354.014,5362.452,5221.167,5207.308,475745696.0,-113.948,-2.14,5297.889,5256.062,5103.497,462161753.6,480408192.0,454232307.2
2015-06-12,5329.278,5351.648,5335.115,5283.086,430131392.0,28.525,0.54,5324.406,5241.564,5071.196,494475257.6,474583996.8,443904046.4
2015-06-11,5305.141,5329.295,5306.59,5248.163,392338752.0,-2.522,-0.05,5303.493,5192.135,5035.313,517641222.4,474358742.4,438819035.2
2015-06-10,5254.304,5374.83,5309.112,5209.68,442165664.0,-8.349,-0.16,5278.458,5144.877,5005.023,535726924.8,492307772.8,436088355.2
2015-06-09,5379.47,5380.426,5317.461,5251.208,570427264.0,-36.29,-0.68,5245.354,5132.109,4975.489,530145446.4,495171078.4,432516593.6
2015-06-08,5259.408,5370.609,5353.751,5202.595,637313216.0,123.199,2.35,5214.236,5120.255,4946.987,498654630.4,486923286.4,422847924.8
2015-06-05,5254.905,5288.34,5230.552,5104.178,545961216.0,49.136,0.95,5158.721,5094.829,4913.826,454692736.0,469765622.4,409674185.6
2015-06-04,5156.012,5194.233,5181.416,4863.465,482767264.0,37.826,0.73,5080.777,5066.907,4880.219,431076262.4,460754172.8,397496523.2
2015-06-03,5176.597,5186.967,5143.59,5059.495,414258272.0,-18.28,-0.35,5011.295,5032.863,4844.652,448888620.8,442982899.2,388246120.0
2015-06-02,5091.272,5162.556,5161.87,5047.081,412973184.0,85.691,1.69,5018.864,4993.996,4815.139,460196710.4,437875145.6,386336891.2
2015-06-01,4862.756,5079.319,5076.179,4835.774,417503744.0,235.35,4.86,5026.273,4950.931,4786.887,475191942.4,428056422.4,388709212.8
2015-05-29,4839.53,4924.303,4840.829,4665.521,427878848.0,6.822,0.14,5030.937,4900.828,4772.466,484838508.8,413224096.0,386726217.6
2015-05-28,5174.101,5213.183,4834.007,4831.329,571829056.0,-347.427,-6.71,5053.038,4878.492,4767.918,490432083.2,403279328.0,385318648.0
2015-05-27,5216.17,5226.844,5181.434,5126.861,470798720.0,-17.484,-0.34,5054.432,4865.169,4764.934,437077177.6,379868937.6,376480044.8
2015-05-26,5140.798,5199.295,5198.918,5063.146,487949344.0,99.423,1.95,4969.129,4818.869,4742.956,415553580.8,369862108.8,383372035.2
2015-05-25,4949.11,5099.839,5099.495,4949.11,465736576.0,148.16,2.99,4875.589,4773.719,4723.389,380920902.4,358772563.2,384628395.2
2015-05-22,4895.925,4951.991,4951.335,4870.598,455846720.0,110.359,2.28,4770.718,4732.823,4703.547,341609683.2,349582748.8,385349212.8
2015-05-21,4768.689,4841.615,4840.976,4746.029,305054528.0,86.057,1.81,4703.945,4693.53,4693.025,316126572.8,334238873.6,387428424.0
2015-05-20,4751.572,4843.1,4754.919,4745.21,363180736.0,23.697,0.5,4675.906,4656.441,4687.966,322660697.6,333509340.8,397986387.2
2015-05-19,4577.637,4740.005,4731.222,4577.637,314785952.0,156.082,3.41,4668.609,4636.282,4681.179,324170636.8,334798636.8,404343099.2
2015-05-18,4582.058,4623.383,4575.14,4565.061,269180480.0,-42.33,-0.92,4671.849,4622.843,4670.714,336624224.0,349362003.2,422925756.8
2015-05-15,4690.755,4690.755,4617.47,4592.05,328431168.0,-83.308,-1.77,4694.927,4644.103,4671.763,357555814.4,360228339.2,437106867.2
2015-05-14,4717.955,4735.284,4700.778,4670.168,337725152.0,-17.658,-0.37,4683.114,4657.345,4666.567,352351174.4,367357968.0,441815496.0
2015-05-13,4746.713,4758.002,4718.436,4678.845,370730432.0,-28.985,-0.61,4636.976,4664.7,4650.554,344357984.0,373091152.0,448536945.6
2015-05-12,4692.122,4748.004,4747.421,4660.016,377053888.0,56.889,1.21,4603.955,4667.042,4636.541,345426636.8,396881961.6,451722030.4
2015-05-11,4582.091,4690.954,4690.532,4535.149,373838432.0,132.128,2.9,4573.838,4673.059,4620.224,362099782.4,410484227.2,454576987.2
2015-05-08,4515.554,4559.058,4558.404,4445.592,302407968.0,88.315,1.98,4593.28,4674.27,4602.918,362900864.0,421115676.8,453294574.4
2015-05-07,4520.818,4546.338,4470.089,4467.459,297759200.0,-83.238,-1.83,4631.576,4692.519,4588.105,382364761.6,440617974.4,460159171.2
2015-05-06,4626.231,4700.909,4553.327,4511.761,376073696.0,-43.51,-0.95,4692.423,4719.492,4579.39,401824320.0,462463433.6,468205046.4
2015-05-05,4785.192,4785.192,4596.837,4572.983,460419616.0,-190.904,-3.99,4730.13,4726.075,4564.726,448337286.4,473887561.6,470169494.4
2015-05-04,4757.637,4795.915,4787.741,4699.398,377843840.0,37.855,0.8,4772.281,4718.584,4543.411,458868672.0,496489510.4,463213702.4
2015-04-30,4788.412,4818.725,4749.886,4749.485,399727456.0,-24.44,-0.51,4755.261,4699.423,4510.263,479330489.6,513985395.2,461275035.2
2015-04-29,4722.903,4797.927,4774.326,4695.793,395056992.0,32.465,0.69,4753.462,4675.789,4478.964,498871187.2,516273024.0,457764305.6
2015-04-28,4811.319,4839.078,4741.861,4703.567,608638528.0,-65.731,-1.37,4746.56,4636.408,4442.807,523102547.2,523982739.2,459814737.6
2015-04-27,4753.871,4810.485,4807.592,4735.31,513076544.0,104.951,2.23,4722.021,4606.04,4410.123,499437836.8,506562099.2,450797662.4
2015-04-24,4682.626,4730.43,4702.641,4618.318,480152928.0,-38.251,-0.81,4664.886,4567.388,4368.329,534110348.8,498669747.2,440081638.4
2015-04-23,4764.481,4782.044,4740.892,4693.967,497430944.0,1.078,0.02,4643.585,4531.566,4330.696,548640300.8,485473472.0,433411808.0
2015-04-22,4637.055,4740.933,4739.814,4632.589,516213792.0,120.65,2.61,4598.116,4483.69,4290.672,533674860.8,479700368.0,427538704.0
2015-04-21,4520.461,4620.058,4619.164,4504.558,490314976.0,97.245,2.15,4526.256,4439.289,4252.334,524862931.2,473946659.2,425157080.0
2015-04-20,4615.034,4671.168,4521.919,4492.6,686439104.0,-74.217,-1.61,4490.06,4403.377,4219.979,513686361.6,466451427.2,420197328.0
2015-04-17,4578.679,4630.27,4596.136,4553.904,552802688.0,82.59,1.83,4469.89,4368.239,4188.512,463229145.6,429937894.4,405966249.6
2015-04-16,4355.491,4513.765,4513.546,4335.63,422603744.0,133.033,3.04,4419.546,4321.103,4150.692,422306643.2,408564675.2,397903496.0
2015-04-15,4439.314,4475.997,4380.513,4379.609,472154144.0,-57.671,-1.3,4369.265,4282.138,4117.317,425725875.2,399255587.2,397532809.6
2015-04-14,4432.126,4474.353,4438.184,4385.908,434432128.0,17.111,0.39,4352.323,4249.207,4086.148,423030387.2,395646736.0,392506385.6
2015-04-13,4394.047,4432.024,4421.073,4361.589,434153024.0,76.657,1.76,4316.695,4214.207,4049.522,419216492.8,395033225.6,384556694.4
2015-04-10,4249.383,4351.687,4344.416,4231.196,348190176.0,82.278,1.93,4266.588,4169.269,4009.351,396646643.2,381493529.6,375192281.6
2015-04-09,4316.958,4332.166,4262.138,4212.611,439699904.0,-33.665,-0.78,4222.66,4129.827,3971.773,394822707.2,381350144.0,371066004.0
2015-04-08,4277.45,4304.78,4295.803,4204.826,458676704.0,35.759,0.84,4195.011,4097.655,3934.898,372785299.2,375377040.0,358528400.0
2015-04-07,4213.894,4260.471,4260.044,4197.019,415362656.0,89.506,2.15,4146.091,4065.379,3896.139,368263084.8,376367500.8,345307948.0
2015-04-03,4104.672,4170.558,4170.538,4092.383,321303776.0,45.762,1.11,4111.718,4036.581,3860.024,370849958.4,373943228.8,336236836.0
2015-04-02,4149.946,4156.842,4124.776,4068.649,339070496.0,0.881,0.02,4071.95,4008.784,3825.423,366340416.0,381994604.8,329247549.6
2015-04-01,4057.501,4139.499,4123.895,4046.939,329512864.0,72.691,1.79,4036.995,3980.281,3794.002,367877580.8,387242316.8,323169464.8
2015-03-31,4138.885,4166.018,4051.204,4037.771,436065632.0,-36.974,-0.9,4000.298,3952.496,3764.348,377968780.8,395810032.0,316677020.8
2015-03-30,3999.024,4101.651,4088.178,3999.024,428297024.0,116.481,2.93,3984.666,3923.088,3737.183,384471916.8,389366035.2,307967064.0
2015-03-27,3957.542,3993.032,3971.697,3932.87,298756064.0,21.698,0.55,3961.443,3884.838,3712.837,377036499.2,374080163.2,298961019.2
2015-03-26,3921.745,3991.997,3949.999,3892.878,346756320.0,9.587,0.24,3945.618,3849.434,3692.894,397648793.6,368891033.6,295162537.6
2015-03-25,3961.578,3980.716,3940.412,3913.988,379968864.0,-32.634,-0.82,3923.566,3813.718,3673.709,406607052.8,360781864.0,289291143.2
2015-03-24,3980.066,3989.858,3973.046,3883.782,468581312.0,0.985,0.03,3904.695,3772.142,3650.625,413651283.2,341679760.0,278569667.2
2015-03-23,3923.083,3972.296,3972.061,3922.21,391119936.0,79.487,2.04,3861.51,3726.899,3628.089,394260153.6,314248395.2,263407017.6
