date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2016-09-21,3021.58,3032.45,3025.87,3017.54,1157212.12,2.87,0.1,3020.256,3048.07,3061.394,1245342.65,1495125.4,1501401.72
2016-09-20,3027.17,3027.82,3023.0,3015.88,1189241.12,-3.05,-0.1,3019.478,3052.693,3064.341,1425924.4,1524367.5,1536235.07
2016-09-19,3005.32,3026.65,3026.05,3005.32,1192250.25,23.2,0.77,3030.648,3057.128,3068.596,1509462.03,1555890.31,1573946.74
2016-09-14,3008.9,3017.94,3002.85,2995.42,1334134.0,-20.66,-0.68,3044.628,3060.854,3072.499,1562779.53,1591856.38,1629013.77
2016-09-13,3025.03,3029.72,3023.51,3008.74,1353875.75,1.53,0.05,3062.444,3069.118,3077.835,1669866.25,1599811.59,1669226.88
2016-09-12,3037.51,3040.95,3021.98,2999.93,2060120.88,-56.87,-1.85,3075.884,3074.235,3082.161,1744908.15,1604858.82,1740697.56
2016-09-09,3095.43,3101.79,3078.85,3078.22,1606929.25,-17.1,-0.55,3085.908,3079.04,3087.322,1622810.6,1543346.75,1786499.76
2016-09-08,3089.95,3096.78,3095.95,3083.9,1458837.75,4.02,0.13,3083.608,3078.186,3085.913,1602318.6,1532317.72,1790240.13
2016-09-07,3091.33,3105.68,3091.93,3087.88,1869567.62,1.22,0.04,3077.08,3075.424,3081.247,1620933.22,1560466.92,1798237.98
2016-09-06,3071.06,3095.51,3090.71,3053.19,1729085.25,18.61,0.61,3075.792,3074.819,3077.589,1529756.92,1519217.6,1787097.18
2016-09-05,3070.71,3085.49,3072.1,3065.33,1449633.12,4.75,0.15,3072.586,3074.719,3074.337,1464809.5,1507678.04,1785640.64
2016-09-02,3057.49,3072.53,3067.35,3050.49,1504469.25,4.04,0.13,3072.172,3075.99,3070.946,1463882.9,1548102.65,1791023.91
2016-09-01,3083.96,3088.7,3063.31,3062.88,1551910.88,-22.18,-0.72,3072.764,3080.065,3066.413,1462316.85,1592003.17,1786728.99
2016-08-31,3072.92,3087.7,3085.49,3063.4,1413686.12,10.81,0.35,3073.768,3084.145,3062.37,1500000.62,1666171.16,1776100.1
2016-08-30,3071.44,3082.99,3074.68,3065.97,1404348.12,4.65,0.15,3073.846,3086.551,3057.018,1508678.27,1738642.17,1775986.46
2016-08-29,3068.46,3074.94,3070.03,3058.79,1445000.12,-0.28,-0.01,3076.852,3090.087,3051.848,1550546.57,1876536.29,1763503.51
2016-08-26,3069.85,3087.65,3070.31,3063.89,1496639.0,1.98,0.07,3079.808,3095.604,3046.016,1632322.4,2029652.78,1764957.38
2016-08-25,3073.44,3073.44,3068.33,3041.51,1740329.75,-17.55,-0.57,3087.366,3093.64,3041.467,1721689.5,2048162.54,1765176.2
2016-08-24,3092.02,3097.15,3085.88,3079.55,1457074.38,-3.83,-0.12,3094.522,3087.071,3037.767,1832341.7,2036009.04,1773442.19
2016-08-23,3081.57,3101.11,3089.71,3073.53,1613689.62,4.9,0.16,3099.256,3080.358,3033.073,1968606.07,2054976.76,1840668.93
2016-08-22,3107.38,3112.74,3084.81,3083.59,1853879.25,-23.29,-0.75,3103.322,3073.955,3031.096,2202526.0,2063603.25,1838331.7
2016-08-19,3100.39,3113.34,3108.1,3082.77,1943474.5,3.99,0.13,3111.4,3065.902,3027.647,2426983.15,2033945.16,1817741.03
2016-08-18,3107.75,3125.58,3104.11,3093.32,2293590.75,-5.44,-0.17,3099.914,3052.762,3022.883,2374635.57,1981454.81,1801572.39
2016-08-17,3106.99,3114.25,3109.55,3090.28,2138396.25,-0.49,-0.02,3079.62,3040.594,3019.628,2239676.37,1886029.04,1768776.54
2016-08-16,3130.53,3140.44,3110.04,3102.07,2783289.25,-15.16,-0.48,3061.46,3027.485,3015.546,2141347.45,1813330.75,1730978.14
2016-08-15,3056.48,3137.48,3125.2,3053.87,2976165.0,74.53,2.44,3044.588,3013.609,3011.874,1924680.5,1650470.73,1669494.41
2016-08-12,3000.27,3051.05,3050.67,2999.04,1681736.62,48.03,1.6,3020.404,2996.428,3007.792,1640907.17,1500261.99,1609434.44
2016-08-11,3013.68,3038.05,3002.64,3001.17,1618794.75,-16.11,-0.53,3005.61,2989.295,3007.973,1588274.05,1482189.86,1611780.81
2016-08-10,3023.47,3033.2,3018.75,3017.09,1646751.62,-6.93,-0.23,3001.568,2988.463,3010.542,1532381.7,1510875.34,1620938.47
2016-08-09,3001.31,3025.91,3025.68,2998.68,1699954.5,21.4,0.71,2993.51,2985.788,3012.639,1485314.05,1626361.1,1665430.58
2016-08-08,2972.62,3004.72,3004.28,2959.05,1557298.38,27.58,0.93,2982.63,2988.237,3013.824,1376260.95,1613060.15,1710176.0
2016-08-05,2978.78,2991.68,2976.7,2971.56,1418571.0,-5.73,-0.19,2972.452,2989.392,3013.356,1359616.8,1601536.9,1744480.19
2016-08-04,2976.41,2982.86,2982.43,2958.93,1339333.0,3.97,0.13,2972.98,2993.004,3013.926,1376105.68,1621689.98,1758045.07
2016-08-03,2963.21,2981.16,2978.46,2956.79,1411413.38,7.18,0.24,2975.358,2998.662,3015.647,1489368.98,1651524.05,1802419.26
2016-08-02,2950.08,2971.28,2971.28,2946.64,1154689.0,17.89,0.61,2978.066,3003.606,3017.588,1767408.15,1648625.53,1838034.06
2016-08-01,2971.95,2972.88,2953.39,2931.96,1474077.62,-25.95,-0.87,2993.844,3010.138,3019.344,1849859.35,1688518.09,1897901.83
2016-07-29,2992.54,3000.05,2979.34,2972.92,1501015.38,-14.98,-0.5,3006.332,3019.155,3021.104,1843457.0,1718606.89,1935206.51
2016-07-28,2980.5,3003.36,2994.32,2968.18,1905649.5,2.32,0.08,3013.028,3026.651,3018.761,1867274.28,1741371.75,1930778.86
2016-07-27,3050.37,3057.42,2992.0,2939.23,2801609.25,-58.17,-1.91,3021.966,3032.621,3015.525,1813679.13,1731001.6,1912728.84
2016-07-26,3014.04,3050.61,3050.17,3013.8,1566945.0,34.34,1.14,3029.146,3039.49,3012.505,1529842.9,1704500.05,1869256.17
2016-07-25,3008.09,3027.12,3015.83,3003.29,1442065.88,3.01,0.1,3026.432,3039.411,3005.624,1527176.82,1807291.85,1877844.45
2016-07-22,3038.12,3039.27,3012.82,3007.46,1620101.75,-26.19,-0.86,3031.978,3037.32,2999.618,1593756.77,1887423.49,1884089.89
2016-07-21,3027.6,3053.33,3039.01,3027.37,1637673.75,11.11,0.37,3040.274,3034.847,2991.692,1615469.22,1894400.17,1898506.11
2016-07-20,3034.71,3043.0,3027.9,3022.63,1382428.12,-8.7,-0.29,3043.276,3032.631,2984.339,1648324.07,1953314.47,1884691.11
2016-07-19,3040.23,3043.6,3036.6,3014.29,1553614.62,-6.96,-0.23,3049.834,3031.57,2978.222,1879157.2,2027442.59,1880864.92
2016-07-18,3047.64,3058.32,3043.56,3031.64,1774965.62,-10.74,-0.35,3052.39,3028.549,2970.32,2087406.87,2107285.57,1885363.73
2016-07-15,3056.68,3062.68,3054.3,3044.54,1728664.0,0.28,0.01,3042.662,3023.053,2962.582,2181090.2,2151806.14,1864900.98
2016-07-14,3054.97,3057.05,3054.02,3036.52,1801948.0,-6.67,-0.22,3029.42,3010.871,2954.123,2173331.12,2120185.96,1864204.03
2016-07-13,3049.51,3069.05,3060.69,3048.2,2536593.75,11.31,0.37,3021.986,2998.43,2945.062,2258304.87,2094456.09,1861048.01
2016-07-12,2992.52,3049.68,3049.38,2984.42,2594863.0,54.46,1.82,3013.306,2985.52,2936.389,2175727.97,2034012.3,1817553.86
2016-07-11,2993.75,3022.94,2994.92,2990.91,2243382.25,6.83,0.23,3004.708,2971.838,2926.029,2127164.27,1948397.05,1747688.35
2016-07-08,3000.33,3001.55,2988.09,2983.88,1689868.62,-28.76,-0.95,3003.444,2961.916,2917.937,2122522.07,1880756.3,1720146.96
2016-07-07,3009.35,3024.11,3016.85,2994.64,2226816.75,-0.44,-0.01,2992.322,2948.536,2914.89,2067040.8,1902612.05,1707176.56
2016-07-06,2998.52,3017.65,3017.29,2984.83,2123709.25,10.9,0.36,2974.874,2936.047,2910.85,1930607.3,1816067.75,1662329.66
2016-07-05,2991.75,3010.28,3006.39,2990.64,2352044.5,17.79,0.59,2957.734,2924.873,2906.69,1892296.63,1734287.25,1627141.06
2016-07-04,2924.29,2992.5,2988.6,2922.52,2220171.25,56.12,1.91,2938.968,2912.09,2903.305,1769629.83,1663441.89,1595549.35
2016-07-01,2931.8,2944.99,2932.48,2925.81,1412462.25,2.87,0.1,2920.388,2902.111,2900.136,1638990.53,1577995.81,1564399.24
2016-06-30,2931.48,2938.14,2929.61,2922.31,1544649.25,-1.98,-0.07,2904.75,2897.374,2899.188,1738183.3,1608222.1,1587969.34
2016-06-29,2918.53,2934.0,2931.59,2915.06,1932155.88,19.03,0.65,2897.22,2891.695,2898.538,1701528.2,1627639.94,1618367.06
2016-06-28,2885.01,2913.58,2912.56,2878.82,1738710.5,16.86,0.58,2892.012,2887.257,2893.081,1576277.87,1601095.42,1574919.06
2016-06-27,2840.56,2895.73,2895.7,2840.28,1566974.75,41.41,1.45,2885.212,2880.22,2888.506,1557253.95,1546979.65,1542906.44
2016-06-24,2883.76,2899.57,2854.29,2807.6,1908426.12,-37.67,-1.3,2883.834,2873.957,2884.843,1517001.1,1559537.61,1521941.11
2016-06-23,2902.4,2904.11,2891.96,2878.66,1361373.75,-13.59,-0.47,2889.998,2881.244,2882.883,1478260.9,1511741.08,1478283.43
2016-06-22,2872.73,2905.98,2905.55,2869.51,1305904.25,26.99,0.94,2886.17,2885.652,2879.368,1553751.67,1508591.56,1465940.97
2016-06-21,2898.38,2919.3,2878.56,2869.18,1643590.88,-10.25,-0.35,2882.502,2888.507,2876.273,1625912.97,1519994.88,1460880.98
2016-06-20,2887.64,2891.66,2888.81,2864.02,1365710.5,3.7,0.13,2875.228,2894.519,2873.619,1536705.35,1527656.81,1433051.89
2016-06-17,2873.01,2900.3,2885.11,2872.18,1714725.12,12.29,0.43,2864.08,2898.161,2869.524,1602074.12,1550802.67,1420563.9
2016-06-16,2878.4,2887.74,2872.82,2865.39,1738827.62,-14.39,-0.5,2872.49,2901.001,2865.644,1545221.25,1567716.59,1405071.56
2016-06-15,2814.69,2894.26,2887.21,2811.78,1666710.75,45.02,1.58,2885.134,2905.381,2864.187,1463431.45,1609094.18,1379814.71
2016-06-14,2824.23,2843.46,2842.19,2822.06,1197552.75,9.12,0.32,2894.512,2898.905,2862.37,1414076.78,1548742.69,1353805.96
2016-06-13,2897.27,2911.16,2833.07,2832.51,1692554.38,-94.09,-3.21,2913.81,2896.791,2861.616,1518608.28,1538833.24,1351088.18
2016-06-08,2932.38,2937.99,2927.16,2908.37,1430460.75,-8.88,-0.3,2932.242,2895.728,2861.755,1499531.22,1484344.6,1334629.29
2016-06-07,2936.28,2938.44,2936.04,2923.5,1329878.62,1.94,0.07,2929.512,2884.521,2857.249,1590211.92,1444825.79,1331003.98
2016-06-06,2940.99,2945.94,2934.1,2922.28,1419937.38,-4.58,-0.16,2925.628,2873.084,2852.077,1754756.9,1423290.37,1324924.71
2016-06-03,2929.79,2945.52,2938.68,2915.19,1720210.25,13.45,0.46,2903.298,2864.039,2846.977,1683408.6,1401767.09,1344117.0
2016-06-02,2911.22,2925.67,2925.23,2906.52,1597169.12,11.72,0.4,2879.772,2852.719,2845.706,1559058.2,1338446.96,1361504.74
2016-06-01,2917.15,2929.08,2913.51,2909.51,1883864.25,-3.11,-0.11,2859.214,2840.887,2849.336,1469157.98,1290325.13,1354061.97
2016-05-31,2822.59,2917.14,2916.62,2822.59,2152603.5,94.17,3.34,2839.53,2830.287,2853.224,1299439.65,1242426.52,1342572.31
2016-05-30,2814.65,2830.97,2822.45,2794.66,1063195.88,1.4,0.05,2820.54,2822.993,2857.025,1091823.85,1150535.24,1319293.96
2016-05-27,2817.97,2832.8,2821.05,2809.8,1098458.25,-1.39,-0.05,2824.78,2825.834,2862.819,1120125.57,1158869.24,1320789.47
2016-05-26,2813.54,2827.09,2822.44,2780.76,1147668.0,7.35,0.26,2825.666,2826.44,2869.045,1117835.72,1163343.12,1335198.2
2016-05-25,2835.03,2843.17,2815.09,2807.75,1035272.62,-6.58,-0.23,2822.56,2827.782,2875.607,1111492.27,1184913.97,1343248.62
2016-05-24,2839.68,2839.7,2821.67,2807.19,1114524.5,-21.98,-0.77,2821.044,2829.977,2883.087,1185413.4,1217182.17,1350340.79
2016-05-23,2826.31,2848.07,2843.65,2826.26,1204704.5,18.17,0.64,2825.446,2831.069,2889.337,1209246.62,1226559.04,1357542.68
2016-05-20,2792.89,2825.95,2825.48,2785.08,1087009.0,18.57,0.66,2826.888,2829.915,2895.117,1197612.9,1286466.91,1365913.29
2016-05-19,2802.31,2829.4,2806.91,2801.55,1115950.75,-0.6,-0.02,2827.214,2838.692,2901.487,1208850.52,1384562.51,1406266.26
2016-05-18,2828.18,2828.26,2807.51,2781.42,1404878.25,-36.17,-1.27,2833.004,2857.785,2909.771,1258335.67,1417798.82,1492040.84
2016-05-17,2850.93,2860.32,2843.68,2832.46,1233690.62,-7.18,-0.25,2838.91,2876.161,2921.536,1248950.95,1442718.1,1500063.53
2016-05-16,2816.78,2851.23,2850.86,2804.99,1146535.88,23.75,0.84,2836.692,2891.057,2931.035,1243871.45,1488052.68,1530031.25
2016-05-13,2828.46,2850.09,2827.11,2814.11,1143197.12,-8.75,-0.31,2832.942,2899.803,2942.399,1375320.92,1482709.71,1567510.98
2016-05-12,2812.11,2839.28,2835.86,2781.24,1363376.5,-1.18,-0.04,2850.17,2911.651,2955.161,1560274.5,1507053.28,1614470.04
2016-05-11,2843.54,2857.25,2837.04,2818.7,1357954.62,4.45,0.16,2882.566,2923.432,2966.7,1577261.97,1501583.26,1701302.84
2016-05-10,2822.33,2845.24,2832.59,2820.16,1208293.12,0.48,0.02,2913.412,2936.198,2976.031,1636485.25,1483499.4,1724764.44
2016-05-09,2896.16,2896.16,2832.11,2821.83,1803783.25,-81.14,-2.79,2945.422,2947.606,2986.099,1732233.9,1488526.33,1774358.94
2016-05-06,2998.4,3003.59,2913.25,2913.04,2067965.0,-84.59,-2.82,2966.664,2960.319,2993.742,1590098.5,1445359.66,1778122.1
2016-05-05,2987.02,2999.12,2997.84,2977.2,1448313.88,6.57,0.22,2973.132,2964.283,2998.5,1453832.05,1427970.01,1785183.6
2016-05-04,2983.03,3004.42,2991.27,2978.33,1654071.0,-1.37,-0.05,2964.298,2961.757,3001.138,1425904.55,1566282.85,1828898.93
2016-05-03,2940.39,2993.53,2992.64,2929.81,1687036.38,54.32,1.85,2958.984,2966.912,3004.228,1330513.55,1557408.95,1874560.56
2016-04-29,2935.38,2950.58,2938.32,2930.36,1093106.25,-7.27,-0.25,2949.79,2971.014,3005.072,1244818.75,1572009.83,1893481.67
2016-04-28,2955.74,2959.51,2945.59,2916.37,1386632.75,-8.08,-0.27,2953.974,2984.994,3008.352,1300620.83,1652312.25,1949033.08
2016-04-27,2967.19,2976.02,2953.67,2949.43,1308676.38,-11.03,-0.37,2955.434,2998.671,3011.104,1402107.98,1721886.8,1984887.17
2016-04-26,2944.72,2965.43,2964.7,2933.97,1177116.0,18.03,0.61,2959.216,3009.968,3009.412,1706661.15,1901022.41,2010936.02
2016-04-25,2949.97,2954.09,2946.67,2917.02,1258562.38,-12.57,-0.42,2974.84,3015.863,3009.069,1784304.35,1966029.47,2053090.84
2016-04-22,2933.03,2960.21,2959.24,2926.78,1372116.62,6.35,0.21,2992.238,3024.592,3010.707,1899200.9,2060191.56,2077699.9
2016-04-21,2954.37,2990.67,2952.89,2943.46,1894068.5,-19.69,-0.66,3016.014,3027.164,3010.793,2004003.67,2110884.54,2127597.27
2016-04-20,3050.38,3055.69,2972.58,2905.05,2831442.25,-70.24,-2.31,3041.908,3032.717,3013.647,2041665.62,2142397.19,2141382.57
2016-04-19,3047.13,3054.5,3042.82,3024.9,1565332.0,9.16,0.3,3060.72,3040.518,3014.986,2095383.67,2091515.01,2134999.12
2016-04-18,3058.46,3058.46,3033.66,3022.97,1833045.12,-44.46,-1.44,3056.886,3041.543,3013.785,2147754.6,2191712.16,2232932.74
2016-04-15,3085.03,3089.95,3078.12,3066.87,1896130.5,-4.24,-0.14,3056.946,3039.13,3009.859,2221182.22,2214953.51,2297946.85
2016-04-14,3080.09,3086.7,3082.36,3056.99,2082378.25,15.72,0.51,3038.314,3031.71,3001.195,2217765.4,2245753.91,2303285.43
2016-04-13,3041.36,3097.16,3066.64,3041.36,3100032.5,42.99,1.42,3023.526,3023.538,2990.598,2243128.75,2247887.54,2292412.79
2016-04-12,3031.3,3036.82,3023.65,3001.32,1827186.62,-10.31,-0.34,3020.316,3008.857,2980.485,2087646.35,2120849.64,2219104.49
2016-04-11,3006.91,3048.98,3033.96,3006.91,2200183.25,49.0,1.64,3026.2,3002.274,2972.277,2235669.73,2140152.21,2225153.17
2016-04-08,2988.2,2996.17,2984.96,2960.46,1879046.38,-23.46,-0.78,3021.314,2996.821,2961.095,2208724.8,2095208.24,2178767.79
2016-04-07,3058.34,3062.36,3008.42,3007.06,2209195.0,-42.17,-1.38,3025.106,2994.422,2952.083,2273742.42,2144310.0,2154305.2
2016-04-06,3039.74,3059.79,3050.59,3029.0,2322620.5,-2.48,-0.08,3023.55,2994.576,2944.79,2252646.32,2140367.95,2135523.14
2016-04-05,3000.94,3057.33,3053.07,2993.15,2567303.5,43.54,1.45,2997.398,2989.453,2937.33,2154052.92,2178483.23,2136133.44
2016-04-01,2997.09,3009.67,3009.53,2956.25,2065458.62,5.61,0.19,2978.348,2986.026,2929.544,2044634.7,2274153.33,2116501.68
2016-03-31,3009.37,3023.41,3003.92,2992.92,2204134.5,3.28,0.11,2972.328,2980.588,2922.775,1981691.68,2380940.19,2169476.34
2016-03-30,2941.22,3001.11,3000.64,2941.22,2103714.5,80.81,2.77,2963.738,2970.679,2915.567,2014877.58,2360816.95,2203008.71
2016-03-29,2956.71,2962.2,2919.83,2905.25,1829653.5,-37.99,-1.28,2965.602,2957.658,2908.019,2028089.58,2336938.04,2233303.88
2016-03-28,2988.01,3008.17,2957.82,2948.53,2020212.38,-21.61,-0.72,2981.508,2952.112,2898.686,2202913.53,2317359.35,2235424.92
2016-03-25,2956.2,2981.41,2979.43,2952.11,1750743.5,18.46,0.62,2993.704,2942.28,2885.194,2503671.95,2310154.14,2238119.66
2016-03-24,2986.8,2998.15,2960.97,2960.54,2370064.0,-48.99,-1.63,2988.848,2925.368,2874.583,2780188.7,2262327.34,2246137.72
2016-03-23,2991.17,3012.56,3009.96,2980.86,2169774.5,10.6,0.35,2977.62,2909.744,2863.597,2706756.32,2164300.4,2262776.73
2016-03-22,3001.63,3019.1,2999.36,2988.43,2703773.25,-19.44,-0.64,2949.714,2895.004,2859.544,2645786.5,2130678.34,2260993.19
2016-03-21,2978.46,3028.32,3018.8,2973.76,3524004.5,63.65,2.15,2922.716,2885.207,2854.742,2431805.17,2093783.66,2225674.86
2016-03-18,2915.52,2971.55,2955.15,2908.74,3133327.25,50.32,1.73,2890.856,2873.061,2850.161,2116636.32,1958850.04,2165562.66
2016-03-17,2875.41,2921.0,2904.83,2857.19,2002902.12,34.4,1.2,2861.888,2864.961,2845.405,1744465.97,1958012.49,2090592.01
2016-03-16,2858.71,2881.53,2870.43,2854.19,1864925.38,6.06,0.21,2841.868,2860.454,2843.308,1621844.47,2045200.48,2100048.84
2016-03-15,2853.98,2865.79,2864.37,2819.79,1633866.62,4.87,0.17,2840.294,2858.379,2843.153,1615570.17,2129669.71,2115257.53
2016-03-14,2830.08,2889.82,2859.5,2823.03,1948160.25,49.19,1.75,2847.698,2845.259,2841.763,1755762.15,2153490.49,2131545.01
2016-03-11,2781.6,2815.61,2810.31,2772.55,1272475.5,5.58,0.2,2855.266,2828.107,2836.098,1801063.75,2166085.17,2098768.96
2016-03-10,2847.57,2863.18,2804.73,2803.48,1389794.62,-57.83,-2.02,2868.034,2823.797,2833.757,2171559.0,2229948.1,2105738.33
2016-03-09,2839.41,2863.01,2862.56,2811.72,1833553.88,-38.83,-1.34,2879.04,2817.449,2832.571,2468556.48,2361253.06,2121439.61
2016-03-08,2895.67,2902.62,2901.39,2802.56,2334826.5,4.05,0.14,2876.464,2824.083,2826.406,2643769.25,2391308.05,2103960.52
2016-03-07,2886.64,2911.84,2897.34,2871.35,2174668.25,23.19,0.81,2842.82,2824.277,2818.815,2551218.83,2357566.06,2066258.3
2016-03-04,2848.54,2880.37,2874.15,2808.85,3124951.75,14.39,0.5,2800.948,2827.261,2808.39,2531106.6,2372275.29,2035716.76
2016-03-03,2847.33,2878.45,2859.76,2840.87,2874782.0,10.08,0.35,2779.56,2825.848,2801.563,2288337.2,2223171.52,1972805.72
2016-03-02,2733.77,2852.7,2849.68,2732.54,2709617.75,116.51,4.26,2755.858,2826.161,2791.358,2253949.65,2154897.2,1914626.76
2016-03-01,2688.38,2747.56,2733.17,2668.76,1872074.38,45.19,1.68,2771.702,2827.927,2785.652,2138846.85,2100845.35,1887006.9
2016-02-29,2754.81,2755.89,2687.98,2638.96,2074107.12,-79.23,-2.86,2805.734,2838.267,2786.483,2163913.3,2109599.52,1898821.21
2016-02-26,2760.06,2784.75,2767.21,2715.87,1911104.75,25.96,0.95,2853.574,2844.089,2799.009,2213443.97,2031452.75,1871635.38
2016-02-25,2922.24,2922.24,2741.25,2729.85,2702844.25,-187.65,-6.41,2872.136,2843.717,2806.477,2158005.85,1981528.56,1855985.51
2016-02-24,2889.88,2929.87,2928.9,2872.27,2134103.75,25.57,0.88,2896.464,2847.694,2813.438,2055844.75,1881626.15,1816681.13
2016-02-23,2925.71,2928.05,2903.33,2872.28,1997406.62,-23.85,-0.81,2884.152,2828.729,2815.828,2062843.85,1816612.99,1818228.68
2016-02-22,2888.6,2933.96,2927.18,2880.35,2321760.5,67.16,2.35,2870.8,2813.353,2821.049,2055285.75,1774950.54,1820998.2
2016-02-19,2854.9,2872.72,2860.02,2840.49,1633914.12,-2.87,-0.1,2834.604,2789.52,2820.382,1849461.52,1699158.24,1787260.02
2016-02-18,2881.78,2893.21,2862.89,2857.7,2192038.75,-4.45,-0.15,2815.298,2777.278,2822.429,1805051.28,1722439.92,1804925.17
2016-02-17,2829.76,2868.7,2867.34,2824.36,2169099.25,30.77,1.08,2798.924,2756.555,2829.667,1707407.55,1674356.32,1801776.06
2016-02-16,2758.58,2840.62,2836.57,2758.58,1959616.12,90.37,3.29,2773.306,2743.377,2833.78,1570382.12,1673168.45,1790462.14
2016-02-15,2684.96,2760.36,2746.2,2682.09,1292639.38,-17.29,-0.63,2755.906,2734.699,2843.095,1494615.32,1688042.89,1796311.15
2016-02-05,2783.08,2790.06,2763.49,2762.16,1411862.88,-17.53,-0.63,2744.436,2753.93,2856.62,1548854.95,1711818.01,1867501.03
2016-02-04,2751.43,2793.3,2781.02,2751.31,1703820.12,41.77,1.52,2739.258,2769.237,2877.766,1639828.57,1730442.46,1940128.3
2016-02-03,2719.57,2746.07,2739.25,2696.88,1483972.12,-10.32,-0.38,2714.186,2779.183,2894.965,1641305.1,1751736.11,1890221.86
2016-02-02,2687.98,2755.16,2749.57,2687.98,1580782.12,60.72,2.26,2713.448,2802.927,2926.094,1775954.77,1819844.37,1935466.59
2016-02-01,2730.98,2735.26,2688.85,2655.62,1563837.5,-48.75,-1.78,2713.492,2828.744,2953.001,1881470.45,1867045.86,1989868.52
2016-01-29,2652.85,2755.37,2737.6,2649.79,1866731.0,81.94,3.08,2763.424,2851.243,2983.371,1874781.07,1875361.81,2003885.86
2016-01-28,2711.16,2740.54,2655.66,2647.49,1711202.75,-79.9,-2.92,2799.216,2867.58,3023.451,1821056.35,1887410.41,1999031.14
2016-01-27,2756.08,2768.77,2735.56,2638.3,2157220.5,-14.23,-0.52,2844.18,2902.779,3069.312,1862167.12,1929195.79,2007415.81
2016-01-26,2907.72,2911.99,2749.79,2743.84,2108360.5,-188.72,-6.42,2892.406,2924.183,3110.721,1863733.97,1907755.84,1990830.74
2016-01-25,2934.08,2955.78,2938.51,2911.83,1530390.62,21.95,0.75,2943.996,2951.49,3149.92,1852621.27,1904579.41,2020404.36
2016-01-22,2911.11,2931.36,2916.56,2851.73,1598107.38,36.08,1.25,2939.062,2959.309,3184.39,1875942.55,2023184.05,2043110.38
2016-01-21,2934.39,2998.79,2880.48,2880.08,1916756.62,-96.21,-3.23,2935.944,2986.294,3219.186,1953764.47,2149814.14,2077097.62
2016-01-20,2993.01,3016.28,2976.69,2951.92,2165054.75,-31.05,-1.03,2961.378,3010.746,3256.967,1996224.45,2028707.6,2130360.69
2016-01-19,2914.41,3012.07,3007.74,2906.4,2052797.0,93.9,3.22,2955.96,3049.261,3290.721,1951777.7,2051088.8,2152697.34
2016-01-18,2847.54,2945.45,2913.84,2844.7,1646997.0,12.87,0.44,2958.984,3077.258,3322.457,1956537.55,2112691.17,2199982.13
2016-01-15,2988.05,3001.71,2900.97,2883.87,1987217.0,-106.68,-3.55,2979.556,3115.5,3355.713,2170425.55,2132409.9,2254486.23
2016-01-14,2874.05,3012.29,3007.65,2867.55,2129056.5,58.05,1.97,3036.644,3179.321,3389.665,2345863.8,2110651.86,2297053.62
2016-01-13,3041.11,3059.01,2949.6,2949.29,1942821.0,-73.26,-2.42,3060.114,3235.844,3415.092,2061190.75,2085635.82,2287341.95
2016-01-12,3026.16,3047.66,3022.86,2978.46,2076596.25,6.16,0.2,3142.562,3297.258,3443.13,2150399.9,2073905.65,2290436.57
2016-01-11,3131.85,3166.22,3016.7,3016.7,2716437.0,-169.71,-5.33,3195.532,3348.35,3468.02,2268844.8,2136229.3,2294294.07
2016-01-08,3194.63,3235.45,3186.41,3056.88,2864408.25,61.41,1.97,3251.444,3409.471,3488.914,2094394.25,2063036.71,2249926.66
2016-01-07,3309.66,3309.66,3125.0,3115.89,705691.25,-236.84,-7.04,3321.998,3452.079,3502.368,1875439.92,2004381.11,2206920.0
2016-01-06,3291.19,3362.97,3361.84,3288.93,2388866.75,74.13,2.25,3411.574,3503.188,3519.741,2110080.9,2232013.79,2269484.86
2016-01-05,3196.65,3328.14,3287.71,3189.6,2668820.75,-8.55,-0.26,3451.954,3532.181,3525.152,1997411.4,2254305.89,2262225.17
2016-01-04,3536.59,3538.69,3296.26,3295.74,1844184.25,-242.92,-6.86,3501.168,3567.657,3537.613,2003613.8,2287273.09,2232935.42
2015-12-31,3570.47,3580.6,3539.18,3538.35,1769636.62,-33.7,-0.94,3567.498,3595.927,3549.05,2031679.17,2376562.56,2266594.41
2015-12-30,3566.73,3573.68,3572.88,3538.11,1878896.12,9.14,0.26,3582.16,3600.009,3551.332,2133322.3,2483455.37,2318668.21
2015-12-29,3528.4,3564.17,3563.74,3515.52,1825519.25,29.96,0.85,3594.802,3594.34,3549.533,2353946.67,2489048.07,2375469.14
2015-12-28,3635.77,3641.59,3533.78,3533.78,2699832.75,-94.13,-2.6,3612.408,3589.001,3544.161,2511200.37,2506967.49,2410388.55
2015-12-25,3614.05,3635.26,3627.91,3601.74,1984511.12,15.42,0.43,3634.146,3587.69,3539.742,2570932.37,2452358.84,2427495.86
2015-12-24,3631.31,3640.22,3612.49,3572.28,2277852.25,-23.6,-0.65,3624.356,3568.357,3530.162,2721445.95,2436816.6,2505414.07
2015-12-23,3653.28,3684.57,3636.09,3633.03,2982018.0,-15.68,-0.43,3617.858,3552.658,3531.315,2833588.45,2409458.89,2544902.24
2015-12-22,3645.99,3652.63,3651.77,3616.87,2611787.75,9.3,0.26,3593.878,3536.293,3531.907,2624149.47,2306955.94,2532313.77
2015-12-21,3568.58,3651.06,3642.47,3565.75,2998492.75,63.51,1.77,3565.594,3518.123,3530.124,2502734.6,2270144.46,2526129.64
